INFO2020-03-19 16:14:09.537 Start app ***************
INFO2020-03-19 16:14:17.182 SELECT * FROM MTN_Mapping ORDER BY TableName
INFO2020-03-19 16:14:17.351 SELECT * FROM MTN_Prc_ConditionTypes
INFO2020-03-19 16:14:17.364 SELECT DISTINCT ConditionType,AccessSequence,RefCond FROM Prc_Condtions_Access_T685 ORDER BY ConditionType ASC
INFO2020-03-19 16:14:17.411 SELECT TABLE_NAME
FROM INFORMATION_SCHEMA.TABLES
WHERE TABLE_TYPE = 'BASE TABLE'
INFO2020-03-19 16:14:17.412 SELECT TABLE_NAME
FROM INFORMATION_SCHEMA.TABLES
WHERE TABLE_TYPE = 'BASE TABLE'
INFO2020-03-19 16:14:17.430 SELECT  name  FROM  sqlite_master  WHERE  type ='table' AND name NOT LIKE 'sqlite_%'
INFO2020-03-19 16:14:17.448 SELECT DISTINCT AccessSequence,Access,TableName,ExclusiveAccess,Requirement FROM Prc_AccSequence_T682I ORDER BY AccessSequence,Access ASC
INFO2020-03-19 16:14:17.463 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=8 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.472 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=9 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.477 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.481 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=20 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.485 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z200' AND Access=5 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.490 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z200' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.494 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.499 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=20 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.504 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=30 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.508 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=40 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.511 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=50 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.516 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=60 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.519 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=10 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.522 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=20 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.526 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=30 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.529 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=40 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.533 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=50 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.537 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=70 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.540 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=75 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.543 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z202' AND Access=80 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.547 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=28 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.550 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=29 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.553 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=30 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.557 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=31 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.560 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=34 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.564 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=35 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.567 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=36 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.571 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=37 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.574 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=38 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.578 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=39 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.582 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=40 AND DocField IS NOT NULL
INFO2020-03-19 16:14:17.587 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z210' AND Access=42 AND DocField IS NOT NULL
